Betania F.S.Juvenil;-;C.F.S. La Garriga Juvenil A;15/04/2018;09:15;17;"Juvenil ""B""";07. Juvenil
"F.S. Esclop Juvenil ""B""";-;Montsant Sala 5 Juvenil;15/04/2018;12:15;17;"Juvenil ""B""";07. Juvenil
Escola de Futsal Grèvol Juvenil;-;C.C.A. Plaza Macael Juvenil;21/04/2018;12:15;18;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;-;"F.S. Esclop Juvenil ""B""";21/04/2018;16:00;18;"Juvenil ""B""";07. Juvenil
Futbol Sala Corbera Juvenil;-;Descansa;21/04/2018;16:00;18;"Juvenil ""B""";07. Juvenil
C.E. Maristes De Rubí Juvenil;-;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";21/04/2018;19:00;18;"Juvenil ""B""";07. Juvenil
Montsant Sala 5 Juvenil;-;Betània Patmos Barcelona Juvenil C;22/04/2018;17:30;18;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;-;Betania F.S.Juvenil;22/04/2018;18:00;18;"Juvenil ""B""";07. Juvenil
Betània Patmos Barcelona Juvenil C;-;C.F.S. La Garriga Juvenil A;28/04/2018;11:00;19;"Juvenil ""B""";07. Juvenil
Betania F.S.Juvenil;-;Futbol Sala Corbera Juvenil;28/04/2018;16:00;19;"Juvenil ""B""";07. Juvenil
"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";-;Escola de Futsal Grèvol Juvenil;28/04/2018;16:30;19;"Juvenil ""B""";07. Juvenil
C.C.A. Plaza Macael Juvenil;-;Montsant Sala 5 Juvenil;28/04/2018;18:00;19;"Juvenil ""B""";07. Juvenil
"F.S. Esclop Juvenil ""B""";-;Athletic Torre Roja Juvenil;29/04/2018;12:15;19;"Juvenil ""B""";07. Juvenil
Betania F.S.Juvenil;-;Descansa;12/05/2018;10:00;20;"Juvenil ""B""";07. Juvenil
Escola de Futsal Grèvol Juvenil;-;C.E. Maristes De Rubí Juvenil;12/05/2018;12:00;20;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;-;C.C.A. Plaza Macael Juvenil;12/05/2018;16:00;20;"Juvenil ""B""";07. Juvenil
Futbol Sala Corbera Juvenil;-;"F.S. Esclop Juvenil ""B""";12/05/2018;16:00;20;"Juvenil ""B""";07. Juvenil
Montsant Sala 5 Juvenil;-;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";13/05/2018;17:30;20;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;-;Betània Patmos Barcelona Juvenil C;13/05/2018;18:00;20;"Juvenil ""B""";07. Juvenil
Betània Patmos Barcelona Juvenil C;-;Futbol Sala Corbera Juvenil;26/05/2018;11:00;21;"Juvenil ""B""";07. Juvenil
Escola de Futsal Grèvol Juvenil;-;Descansa;26/05/2018;13:15;21;"Juvenil ""B""";07. Juvenil
"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";-;C.F.S. La Garriga Juvenil A;26/05/2018;16:30;21;"Juvenil ""B""";07. Juvenil
C.C.A. Plaza Macael Juvenil;-;Athletic Torre Roja Juvenil;26/05/2018;18:00;21;"Juvenil ""B""";07. Juvenil
C.E. Maristes De Rubí Juvenil;-;Montsant Sala 5 Juvenil;26/05/2018;19:00;21;"Juvenil ""B""";07. Juvenil
"F.S. Esclop Juvenil ""B""";-;Betania F.S.Juvenil;27/05/2018;12:15;21;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;-;C.E. Maristes De Rubí Juvenil;02/06/2018;16:00;22;"Juvenil ""B""";07. Juvenil
Futbol Sala Corbera Juvenil;-;C.C.A. Plaza Macael Juvenil;02/06/2018;16:00;22;"Juvenil ""B""";07. Juvenil
Betania F.S.Juvenil;-;Betània Patmos Barcelona Juvenil C;02/06/2018;16:00;22;"Juvenil ""B""";07. Juvenil
Montsant Sala 5 Juvenil;-;Escola de Futsal Grèvol Juvenil;03/06/2018;17:30;22;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;-;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";03/06/2018;18:00;22;"Juvenil ""B""";07. Juvenil
