"F.S. Telic Group Bigues i Riells Juvenil ""A""";-;Descansa;12/05/2018;16:30;20;"Juvenil ""A""";07. Juvenil
Olimpic Argentona Juvenil;-;C.E. Gadex Juvenil;13/05/2018;12:00;20;"Juvenil ""A""";07. Juvenil
F.S. Hostalriquenc Juvenil;-;"F.S. Esclop Juvenil ""A""";13/05/2018;12:00;20;"Juvenil ""A""";07. Juvenil
A.E. Moià Juvenil;-;Olimpic Argentona Juvenil;26/05/2018;12:00;21;"Juvenil ""A""";07. Juvenil
Betània Patmos Barcelona Juvenil B;-;F.S. Hostalriquenc Juvenil;26/05/2018;12:00;21;"Juvenil ""A""";07. Juvenil
C.E. Gadex Juvenil;-;A.E. Sallent Juvenil;26/05/2018;13:00;21;"Juvenil ""A""";07. Juvenil
"F.S. Esclop Juvenil ""A""";-;Sagrerenc C.E. Juvenil B;26/05/2018;16:00;21;"Juvenil ""A""";07. Juvenil
F.S. Llinars Juvenil;-;"F.S. Telic Group Bigues i Riells Juvenil ""A""";26/05/2018;18:45;21;"Juvenil ""A""";07. Juvenil
Sagrerenc C.E. Juvenil B;-;Betània Patmos Barcelona Juvenil B;02/06/2018;11:00;22;"Juvenil ""A""";07. Juvenil
A.E. Sallent Juvenil;-;A.E. Moià Juvenil;02/06/2018;13:30;22;"Juvenil ""A""";07. Juvenil
"F.S. Telic Group Bigues i Riells Juvenil ""A""";-;"F.S. Esclop Juvenil ""A""";02/06/2018;16:30;22;"Juvenil ""A""";07. Juvenil
Olimpic Argentona Juvenil;-;A.E. Tiana Juvenil;03/06/2018;12:00;22;"Juvenil ""A""";07. Juvenil
F.S. Hostalriquenc Juvenil;-;C.E. Gadex Juvenil;03/06/2018;12:00;22;"Juvenil ""A""";07. Juvenil
